%count	fx
5	1478511861.330008
10	132362007.906508
15	27241883.926227
20	25660016.437124
25	25660016.437124
30	9198066.849714
35	9198066.849714
40	9198066.849714
45	9198066.849714
50	9198066.849714
100	926718.321676
150	926718.321676
200	420317.166622
250	420317.166622
300	420317.166622
350	420317.166622
400	420317.166622
450	420317.166622
500	420317.166622
