%count	fx
15	1144167.068143
30	1144167.068143
45	1144167.068143
60	1144167.068143
75	1144167.068143
90	1144167.068143
105	435264.293986
120	435264.293986
135	288601.294644
150	288601.294644
300	288601.294644
450	288601.294644
600	159737.603580
750	159737.603580
900	159737.603580
1050	159737.603580
1200	159737.603580
1350	143076.989167
1500	143076.989167
