%count	fx
5	4003.619347
10	3264.741598
15	3264.741598
20	3264.741598
25	3264.741598
30	3264.741598
35	3264.741598
40	3264.741598
45	3264.741598
50	3264.741598
100	2552.967247
150	2552.967247
200	2552.967247
250	2552.967247
300	2552.967247
350	2552.967247
400	2552.967247
450	2409.604566
500	2409.604566
