%count	fx
5	1944.173065
10	1750.705179
15	1667.632510
20	1667.632510
25	1667.632510
30	1667.632510
35	1667.632510
40	1660.621365
45	1654.352920
50	1654.352920
100	1654.352920
150	1654.352920
200	1627.860494
250	1627.860494
300	1627.860494
350	1627.860494
400	1627.860494
450	1627.860494
500	1627.860494
