%count	fx
5	15165762802.693283
10	15165762802.693283
15	15165762802.693283
20	15165762802.693283
25	10223884608.777937
30	10223884608.777937
35	10223884608.777937
40	10223884608.777937
45	10223884608.777937
50	10223884608.777937
100	10223884608.777937
150	6715096998.589874
200	6715096998.589874
250	6715096998.589874
300	6715096998.589874
350	6715096998.589874
400	6715096998.589874
450	6715096998.589874
500	6715096998.589874
