%count	fx
15	4010123.432477
30	1844716.260361
45	1844716.260361
60	1844716.260361
75	1347638.787039
90	1347638.787039
105	1347638.787039
120	1347638.787039
135	1347638.787039
150	165382.666926
300	165382.666926
450	165382.666926
600	165382.666926
750	165382.666926
900	165382.666926
1050	165382.666926
1200	165382.666926
1350	165382.666926
1500	165382.666926
