%count	fx
15	75310206300.980057
30	75310206300.980057
45	73192421152.106247
60	73192421152.106247
75	73192421152.106247
90	73192421152.106247
105	73192421152.106247
120	73192421152.106247
135	73192421152.106247
150	73192421152.106247
300	73192421152.106247
450	73192421152.106247
600	73192421152.106247
750	73192421152.106247
900	73192421152.106247
1050	73192421152.106247
1200	73192421152.106247
1350	73192421152.106247
1500	73192421152.106247
