%count	fx
15	114033254843.732712
30	108413459863.576859
45	88163218952.787842
60	88163218952.787842
75	88163218952.787842
90	76852014578.957504
105	76852014578.957504
120	76852014578.957504
135	76852014578.957504
150	76852014578.957504
300	76852014578.957504
450	76852014578.957504
600	76852014578.957504
750	76852014578.957504
900	76852014578.957504
1050	76852014578.957504
1200	76852014578.957504
1350	76852014578.957504
1500	75199054813.378784
